1.68 2.35 1014211.41554
1.68 2.36 1022317.17506
1.68 2.37 1029545.00797
1.68 2.38 1043946.08962
1.68 2.39 1063599.18864
1.68 2.4 1080606.15591

1.69 2.35 1006006.72282
1.69 2.36 985657.797156
1.69 2.37 996860.848153
1.69 2.38 1008987.05464
1.69 2.39 1031009.12034
1.69 2.4 1050174.36472

1.7 2.35 975935.596769
1.7 2.36 958958.297178
1.7 2.37 966595.083132
1.7 2.38 977407.637022
1.7 2.39 1002060.5765
1.7 2.4 1022498.73022

1.71 2.35 954820.024715
1.71 2.36 938037.553183
1.71 2.37 946347.543272
1.71 2.38 959934.657577
1.71 2.39 973142.751547
1.71 2.4 994334.577144

1.72 2.35 933848.401707
1.72 2.36 914991.069465
1.72 2.37 918917.121574
1.72 2.38 927512.457227
1.72 2.39 943737.697965
1.72 2.4 960075.379093

1.73 2.35 916835.698206
1.73 2.36 897214.334057
1.73 2.37 897859.687822
1.73 2.38 902355.598988
1.73 2.39 911681.283374
1.73 2.4 929450.859426

