1.69 2.36 289721.028649
1.69 2.37 290075.857095
1.69 2.38 291107.104663
1.69 2.39 290976.298363
1.69 2.4 291386.969182
1.69 2.41 290946.779216

1.7 2.36 289881.478156
1.7 2.37 289909.438106
1.7 2.38 289794.427642
1.7 2.39 290070.812699
1.7 2.4 290623.48996
1.7 2.41 290845.468876

1.71 2.36 289183.227011
1.71 2.37 288770.058134
1.71 2.38 289453.72227
1.71 2.39 289136.805128
1.71 2.4 289256.762984
1.71 2.41 290436.959237

1.72 2.36 288298.988661
1.72 2.37 288234.417781
1.72 2.38 288346.299302
1.72 2.39 288667.476359
1.72 2.4 288421.238696
1.72 2.41 288998.949164

1.73 2.36 287641.032046
1.73 2.37 287819.296813
1.73 2.38 288742.98069
1.73 2.39 287968.269851
1.73 2.4 288324.337646
1.73 2.41 288415.047516

1.74 2.36 287347.134401
1.74 2.37 287232.13362
1.74 2.38 286925.344518
1.74 2.39 288479.299081
1.74 2.4 287464.103504
1.74 2.41 287895.115953

